#Intensity_unit=cps
#Attenuator_coefficient=1.0000
17.7400	16941.6666
17.7600	18658.3334
17.7800	20208.3334
17.8000	21416.6666
17.8200	24008.3334
17.8400	25350.0000
17.8600	27225.0000
17.8800	27566.6666
17.9000	27616.6666
17.9200	25575.0000
17.9400	22966.6666
17.9600	21700.0000
17.9800	23133.3334
18.0000	26991.6666
18.0200	30075.0000
18.0400	34850.0000
18.0600	40233.3334
18.0800	46300.0000
18.1000	51933.3334
18.1200	57083.3334
18.1400	64533.3334
18.1600	68125.0000
18.1800	70091.6666
18.2000	66366.6666
18.2200	57291.6666
18.2400	48066.6666
18.2600	39925.0000
18.2800	32275.0000
18.3000	27050.0000
18.3200	21741.6666
18.3400	18083.3334
18.3600	15000.0000
18.3800	13625.0000
18.4000	11808.3334
18.4200	11766.6666
18.4400	11033.3334
18.4600	10366.6666
18.4800	9708.3334
18.5000	10050.0000
18.5200	9566.6666
18.5400	9291.6666
18.5600	9941.6666
18.5800	9333.3334
18.6000	9425.0000
18.6200	8950.0000
18.6400	9558.3334
18.6600	9466.6666
18.6800	9833.3334
18.7000	9441.6666
18.7200	8808.3334
18.7400	9208.3334
18.7600	9908.3334
18.7800	9708.3334
18.8000	9500.0000
18.8200	10108.3334
18.8400	10358.3334
18.8600	10225.0000
18.8800	10825.0000
18.9000	10300.0000
18.9200	10266.6666
18.9400	10408.3334
18.9600	10841.6666
18.9800	10583.3334
19.0000	10691.6666
19.0200	9941.6666
19.0400	9891.6666
19.0600	9850.0000
19.0800	9466.6666
19.1000	9625.0000
19.1200	9458.3334
19.1400	9750.0000
19.1600	9566.6666
19.1800	9408.3334
19.2000	9391.6666
19.2200	9416.6666
19.2400	10100.0000
19.2600	9858.3334
19.2800	10741.6666
19.3000	11541.6666
19.3200	11916.6666
19.3400	14150.0000
19.3600	16883.3334
19.3800	20200.0000
19.4000	22958.3334
19.4200	27325.0000
19.4400	29941.6666
19.4600	32216.6666
19.4800	35683.3334
19.5000	40108.3334
19.5200	42950.0000
19.5400	44983.3334
19.5600	44308.3334
19.5800	38108.3334
19.6000	29541.6666
19.6200	22841.6666
19.6400	16491.6666
19.6600	13500.0000
19.6800	11366.6666
19.7000	10675.0000
19.7200	10258.3334
19.7400	9516.6666
19.7600	9866.6666
19.7800	9150.0000
19.8000	9066.6666
19.8200	9083.3334
19.8400	9000.0000
19.8600	9166.6666
19.8800	8900.0000
19.9000	8708.3334
19.9200	8750.0000
19.9400	9216.6666
19.9600	8816.6666
19.9800	8816.6666
20.0000	8583.3334
20.0200	8600.0000
20.0400	8908.3334
20.0600	9041.6666
20.0800	9091.6666
20.1000	8991.6666
20.1200	8950.0000
20.1400	9350.0000
20.1600	8975.0000
20.1800	9625.0000
20.2000	9366.6666
20.2200	9300.0000
20.2400	10575.0000
20.2600	9941.6666
20.2800	10633.3334
20.3000	11941.6666
20.3200	12416.6666
20.3400	13375.0000
20.3600	13516.6666
20.3800	14650.0000
20.4000	14875.0000
20.4200	15400.0000
20.4400	16816.6666
20.4600	16716.6666
20.4800	16800.0000
20.5000	16200.0000
20.5200	15350.0000
20.5400	13941.6666
20.5600	12658.3334
20.5800	11691.6666
20.6000	10700.0000
20.6200	9983.3334
20.6400	10616.6666
20.6600	10241.6666
20.6800	9900.0000
20.7000	10633.3334
20.7200	10391.6666
20.7400	11541.6666
20.7600	12183.3334
20.7800	12516.6666
20.8000	13033.3334
20.8200	13866.6666
20.8400	14058.3334
20.8600	14083.3334
20.8800	13275.0000
20.9000	13550.0000
20.9200	11775.0000
20.9400	10900.0000
20.9600	10158.3334
20.9800	10258.3334
21.0000	9050.0000
21.0200	9383.3334
21.0400	9250.0000
21.0600	8950.0000
21.0800	8350.0000
21.1000	8450.0000
21.1200	8358.3334
21.1400	8800.0000
21.1600	8608.3334
21.1800	8508.3334
21.2000	8425.0000
21.2200	8966.6666
21.2400	8425.0000
21.2600	8691.6666
21.2800	8350.0000
21.3000	8700.0000
21.3200	8925.0000
21.3400	8675.0000
21.3600	8433.3334
21.3800	8291.6666
21.4000	8208.3334
21.4200	8366.6666
21.4400	8658.3334
21.4600	8541.6666
21.4800	8641.6666
21.5000	8658.3334
21.5200	9033.3334
21.5400	9016.6666
21.5600	9666.6666
21.5800	10258.3334
21.6000	10625.0000
21.6200	11200.0000
21.6400	12375.0000
21.6600	12475.0000
21.6800	13666.6666
21.7000	13758.3334
21.7200	15158.3334
21.7400	14825.0000
21.7600	15566.6666
21.7800	14916.6666
21.8000	13941.6666
21.8200	11658.3334
21.8400	11083.3334
21.8600	10433.3334
21.8800	9341.6666
21.9000	8566.6666
21.9200	8650.0000
21.9400	8150.0000
21.9600	8091.6666
21.9800	8650.0000
22.0000	8416.6666
22.0200	8591.6666
22.0400	8550.0000
22.0600	8533.3334
22.0800	8383.3334
22.1000	8983.3334
22.1200	9150.0000
22.1400	8958.3334
22.1600	9158.3334
22.1800	9566.6666
22.2000	9033.3334
22.2200	9600.0000
22.2400	9650.0000
22.2600	9175.0000
22.2800	9041.6666
22.3000	9008.3334
22.3200	8441.6666
22.3400	8858.3334
22.3600	8633.3334
22.3800	8333.3334
22.4000	8116.6666
22.4200	8358.3334
22.4400	7925.0000
22.4600	8558.3334
22.4800	8458.3334
22.5000	8133.3334
22.5200	8166.6666
22.5400	7858.3334
22.5600	8000.0000
22.5800	7608.3334
22.6000	8175.0000
22.6200	8091.6666
22.6400	7966.6666
22.6600	8083.3334
22.6800	7991.6666
22.7000	8391.6666
22.7200	8150.0000
22.7400	8450.0000
22.7600	8266.6666
22.7800	8925.0000
22.8000	8908.3334
22.8200	8108.3334
22.8400	8591.6666
22.8600	8316.6666
22.8800	8791.6666
22.9000	8658.3334
22.9200	9366.6666
22.9400	8850.0000
22.9600	9091.6666
22.9800	9525.0000
23.0000	9775.0000
23.0200	9875.0000
23.0400	10125.0000
23.0600	10658.3334
23.0800	10633.3334
23.1000	10916.6666
23.1200	10583.3334
23.1400	11141.6666
23.1600	11041.6666
23.1800	10850.0000
23.2000	10758.3334
23.2200	10208.3334
23.2400	9966.6666
23.2600	9883.3334
23.2800	10325.0000
23.3000	10308.3334
23.3200	11366.6666
23.3400	12266.6666
23.3600	13425.0000
23.3800	16158.3334
23.4000	19008.3334
23.4200	23366.6666
23.4400	26416.6666
23.4600	27083.3334
23.4800	30266.6666
23.5000	34191.6666
23.5200	37233.3334
23.5400	39250.0000
23.5600	41166.6666
23.5800	39316.6666
23.6000	36708.3334
23.6200	32266.6666
23.6400	26541.6666
23.6600	22141.6666
23.6800	18191.6666
23.7000	15633.3334
23.7200	14316.6666
23.7400	13716.6666
23.7600	15850.0000
23.7800	16950.0000
23.8000	18900.0000
23.8200	20075.0000
23.8400	22175.0000
23.8600	23883.3334
23.8800	25475.0000
23.9000	28241.6666
23.9200	28500.0000
23.9400	30125.0000
23.9600	26766.6666
23.9800	23791.6666
24.0000	20591.6666
24.0200	16958.3334
24.0400	15425.0000
24.0600	13258.3334
24.0800	11975.0000
24.1000	11016.6666
24.1200	11166.6666
24.1400	10716.6666
24.1600	10358.3334
24.1800	10616.6666
24.2000	11208.3334
24.2200	11816.6666
24.2400	12641.6666
24.2600	15225.0000
24.2800	16866.6666
24.3000	20041.6666
24.3200	22191.6666
24.3400	24858.3334
24.3600	28508.3334
24.3800	29633.3334
24.4000	32233.3334
24.4200	35258.3334
24.4400	35325.0000
24.4600	32808.3334
24.4800	30300.0000
24.5000	26191.6666
24.5200	23166.6666
24.5400	19666.6666
24.5600	16833.3334
24.5800	13966.6666
24.6000	12691.6666
24.6200	12033.3334
24.6400	11483.3334
24.6600	11450.0000
24.6800	11300.0000
24.7000	11058.3334
24.7200	11133.3334
24.7400	11066.6666
24.7600	11241.6666
24.7800	11408.3334
24.8000	11100.0000
24.8200	11375.0000
24.8400	11683.3334
24.8600	12241.6666
24.8800	11841.6666
24.9000	12158.3334
24.9200	12166.6666
24.9400	12600.0000
24.9600	12966.6666
24.9800	13925.0000
25.0000	13466.6666
25.0200	14225.0000
25.0400	14483.3334
25.0600	14483.3334
25.0800	14083.3334
25.1000	12658.3334
25.1200	11791.6666
25.1400	10866.6666
25.1600	9525.0000
25.1800	9716.6666
25.2000	9016.6666
25.2200	9166.6666
25.2400	8458.3334
25.2600	8708.3334
25.2800	8666.6666
25.3000	8050.0000
25.3200	9008.3334
25.3400	8633.3334
25.3600	8208.3334
25.3800	8275.0000
25.4000	8091.6666
25.4200	7716.6666
25.4400	8358.3334
25.4600	8016.6666
25.4800	8300.0000
25.5000	8383.3334
25.5200	8650.0000
25.5400	8325.0000
25.5600	8033.3334
25.5800	8116.6666
25.6000	8441.6666
25.6200	7875.0000
25.6400	8225.0000
25.6600	8600.0000
25.6800	8725.0000
25.7000	8675.0000
25.7200	8983.3334
25.7400	8766.6666
25.7600	9250.0000
25.7800	10108.3334
25.8000	10583.3334
25.8200	11483.3334
25.8400	13000.0000
25.8600	15033.3334
25.8800	16416.6666
25.9000	18525.0000
25.9200	21383.3334
25.9400	25258.3334
25.9600	29841.6666
25.9800	34775.0000
26.0000	41391.6666
26.0200	44150.0000
26.0400	47733.3334
26.0600	49283.3334
26.0800	52433.3334
26.1000	54925.0000
26.1200	56658.3334
26.1400	56316.6666
26.1600	52458.3334
26.1800	46875.0000
26.2000	39116.6666
26.2200	31091.6666
26.2400	25258.3334
26.2600	19016.6666
26.2800	15591.6666
26.3000	13091.6666
26.3200	12558.3334
26.3400	11250.0000
26.3600	11766.6666
26.3800	11650.0000
26.4000	12366.6666
26.4200	14375.0000
26.4400	16350.0000
26.4600	20366.6666
26.4800	23008.3334
26.5000	26525.0000
26.5200	32458.3334
26.5400	37208.3334
26.5600	40966.6666
26.5800	43075.0000
26.6000	46875.0000
26.6200	49691.6666
26.6400	48108.3334
26.6600	45558.3334
26.6800	41666.6666
26.7000	37158.3334
26.7200	30858.3334
26.7400	24291.6666
26.7600	20575.0000
26.7800	16066.6666
26.8000	13433.3334
26.8200	11016.6666
26.8400	10675.0000
26.8600	10158.3334
26.8800	9716.6666
26.9000	8966.6666
26.9200	9400.0000
26.9400	8825.0000
26.9600	8791.6666
26.9800	8683.3334
27.0000	8383.3334
27.0200	9416.6666
27.0400	8733.3334
27.0600	9116.6666
27.0800	9775.0000
27.1000	10708.3334
27.1200	11325.0000
27.1400	11741.6666
27.1600	12908.3334
27.1800	14358.3334
27.2000	14900.0000
27.2200	15591.6666
27.2400	17016.6666
27.2600	17166.6666
27.2800	16908.3334
27.3000	16283.3334
27.3200	15166.6666
27.3400	14300.0000
27.3600	12816.6666
27.3800	12841.6666
27.4000	12016.6666
27.4200	11400.0000
27.4400	11250.0000
27.4600	11933.3334
27.4800	11725.0000
27.5000	11675.0000
27.5200	11475.0000
27.5400	10558.3334
27.5600	10141.6666
27.5800	9733.3334
27.6000	9941.6666
27.6200	9408.3334
27.6400	8591.6666
27.6600	8308.3334
27.6800	7808.3334
27.7000	8291.6666
27.7200	8141.6666
27.7400	8341.6666
27.7600	8791.6666
27.7800	9116.6666
27.8000	9241.6666
27.8200	9516.6666
27.8400	10433.3334
27.8600	11516.6666
27.8800	11416.6666
27.9000	12366.6666
27.9200	12891.6666
27.9400	13325.0000
27.9600	14358.3334
27.9800	14350.0000
28.0000	13658.3334
28.0200	12833.3334
28.0400	12458.3334
28.0600	11150.0000
28.0800	10191.6666
28.1000	9641.6666
28.1200	9475.0000
28.1400	8008.3334
28.1600	8141.6666
28.1800	7908.3334
28.2000	8116.6666
28.2200	7941.6666
28.2400	7858.3334
28.2600	8100.0000
28.2800	7900.0000
28.3000	8041.6666
28.3200	7875.0000
28.3400	8300.0000
28.3600	8041.6666
28.3800	7433.3334
28.4000	7683.3334
28.4200	7491.6666
28.4400	7400.0000
28.4600	7441.6666
28.4800	7241.6666
28.5000	7375.0000
28.5200	7666.6666
28.5400	7350.0000
28.5600	7841.6666
28.5800	7616.6666
28.6000	7583.3334
28.6200	8091.6666
28.6400	8616.6666
28.6600	8758.3334
28.6800	8608.3334
28.7000	8766.6666
28.7200	10358.3334
28.7400	11441.6666
28.7600	12600.0000
28.7800	13958.3334
28.8000	16316.6666
28.8200	17008.3334
28.8400	19233.3334
28.8600	20050.0000
28.8800	20400.0000
28.9000	21308.3334
28.9200	20900.0000
28.9400	18525.0000
28.9600	15691.6666
28.9800	14925.0000
29.0000	13341.6666
29.0200	12008.3334
29.0400	10700.0000
29.0600	9616.6666
29.0800	9116.6666
29.1000	8641.6666
29.1200	8933.3334
29.1400	8200.0000
29.1600	8441.6666
29.1800	8108.3334
29.2000	8175.0000
29.2200	8041.6666
29.2400	8291.6666
29.2600	8416.6666
29.2800	8300.0000
29.3000	8891.6666
29.3200	8391.6666
29.3400	8541.6666
29.3600	9133.3334
29.3800	9100.0000
29.4000	8283.3334
29.4200	8441.6666
29.4400	7950.0000
29.4600	7750.0000
29.4800	7900.0000
29.5000	7775.0000
29.5200	7841.6666
29.5400	7691.6666
29.5600	8050.0000
29.5800	7541.6666
29.6000	7425.0000
29.6200	7300.0000
29.6400	7716.6666
29.6600	7441.6666
29.6800	7200.0000
29.7000	7616.6666
29.7200	7325.0000
29.7400	7566.6666
29.7600	7516.6666
29.7800	7933.3334
29.8000	8716.6666
29.8200	8991.6666
29.8400	9033.3334
29.8600	9441.6666
29.8800	9708.3334
29.9000	10475.0000
29.9200	11700.0000
29.9400	11950.0000
29.9600	13075.0000
29.9800	13066.6666
30.0000	12650.0000
30.0200	11983.3334
30.0400	10600.0000
30.0600	10366.6666
30.0800	9900.0000
30.1000	8450.0000
30.1200	7541.6666
30.1400	7500.0000
30.1600	7291.6666
30.1800	6650.0000
30.2000	6858.3334
30.2200	6766.6666
30.2400	6725.0000
30.2600	6925.0000
30.2800	6850.0000
30.3000	6800.0000
30.3200	6791.6666
30.3400	6525.0000
30.3600	6383.3334
30.3800	6791.6666
30.4000	6525.0000
30.4200	6608.3334
30.4400	6383.3334
30.4600	6525.0000
30.4800	6883.3334
30.5000	6416.6666
30.5200	6483.3334
30.5400	7275.0000
30.5600	6741.6666
30.5800	6708.3334
30.6000	6700.0000
30.6200	6841.6666
30.6400	7125.0000
30.6600	6950.0000
30.6800	6933.3334
30.7000	6658.3334
30.7200	6600.0000
30.7400	6241.6666
30.7600	6741.6666
30.7800	6983.3334
30.8000	6975.0000
30.8200	6633.3334
30.8400	7125.0000
30.8600	7566.6666
30.8800	7608.3334
30.9000	8691.6666
30.9200	9416.6666
30.9400	10491.6666
30.9600	11283.3334
30.9800	11341.6666
31.0000	12625.0000
31.0200	13325.0000
31.0400	14241.6666
31.0600	15291.6666
31.0800	16283.3334
31.1000	15450.0000
31.1200	15491.6666
31.1400	14775.0000
31.1600	14308.3334
31.1800	15858.3334
31.2000	17000.0000
31.2200	18741.6666
31.2400	20591.6666
31.2600	23441.6666
31.2800	26341.6666
31.3000	27550.0000
31.3200	30050.0000
31.3400	31225.0000
31.3600	30750.0000
31.3800	26758.3334
31.4000	24558.3334
31.4200	21916.6666
31.4400	17741.6666
31.4600	14925.0000
31.4800	12466.6666
31.5000	10141.6666
31.5200	9200.0000
31.5400	7583.3334
31.5600	7675.0000
31.5800	7383.3334
31.6000	6758.3334
31.6200	6858.3334
31.6400	6525.0000
31.6600	6575.0000
31.6800	6691.6666
31.7000	6800.0000
31.7200	6775.0000
31.7400	6266.6666
31.7600	6816.6666
31.7800	6808.3334
31.8000	6541.6666
31.8200	6950.0000
31.8400	6625.0000
31.8600	6358.3334
31.8800	6866.6666
31.9000	6916.6666
31.9200	6733.3334
31.9400	6858.3334
31.9600	6916.6666
31.9800	6758.3334
32.0000	6725.0000
32.0200	6350.0000
32.0400	6516.6666
32.0600	6741.6666
32.0800	6558.3334
32.1000	6016.6666
32.1200	6608.3334
32.1400	6166.6666
32.1600	6366.6666
32.1800	6241.6666
32.2000	6283.3334
32.2200	6108.3334
32.2400	6216.6666
32.2600	6391.6666
32.2800	6308.3334
32.3000	6441.6666
32.3200	6508.3334
32.3400	6533.3334
32.3600	6941.6666
32.3800	7108.3334
32.4000	7083.3334
32.4200	7266.6666
32.4400	7466.6666
32.4600	8116.6666
32.4800	8308.3334
32.5000	8850.0000
32.5200	8791.6666
32.5400	9691.6666
32.5600	9016.6666
32.5800	9083.3334
32.6000	9016.6666
32.6200	9041.6666
32.6400	9750.0000
32.6600	9850.0000
32.6800	9958.3334
32.7000	10425.0000
32.7200	10475.0000
32.7400	10666.6666
32.7600	10325.0000
32.7800	10291.6666
32.8000	10416.6666
32.8200	10616.6666
32.8400	10225.0000
32.8600	10016.6666
32.8800	9716.6666
32.9000	9741.6666
32.9200	9258.3334
32.9400	8975.0000
32.9600	8950.0000
32.9800	9016.6666
33.0000	9025.0000
33.0200	9100.0000
33.0400	8566.6666
33.0600	8908.3334
33.0800	9075.0000
33.1000	9741.6666
33.1200	8925.0000
33.1400	9508.3334
33.1600	9375.0000
33.1800	8966.6666
33.2000	8441.6666
33.2200	7408.3334
33.2400	7958.3334
33.2600	7600.0000
33.2800	7358.3334
33.3000	7183.3334
33.3200	6891.6666
33.3400	6875.0000
33.3600	6983.3334
33.3800	7141.6666
33.4000	7533.3334
33.4200	8091.6666
33.4400	8675.0000
33.4600	8800.0000
33.4800	9416.6666
33.5000	10408.3334
33.5200	12350.0000
33.5400	13691.6666
33.5600	15191.6666
33.5800	15533.3334
33.6000	17883.3334
33.6200	18341.6666
33.6400	18441.6666
33.6600	18800.0000
33.6800	18800.0000
33.7000	17716.6666
33.7200	15925.0000
33.7400	14483.3334
33.7600	12375.0000
33.7800	11841.6666
33.8000	10591.6666
33.8200	10291.6666
33.8400	9858.3334
33.8600	10458.3334
33.8800	10666.6666
33.9000	11716.6666
33.9200	11750.0000
33.9400	12766.6666
33.9600	14566.6666
33.9800	16091.6666
34.0000	16058.3334
34.0200	16350.0000
34.0400	16066.6666
34.0600	13558.3334
34.0800	12600.0000
34.1000	11808.3334
34.1200	10208.3334
34.1400	9466.6666
34.1600	8800.0000
34.1800	7341.6666
34.2000	7133.3334
34.2200	6650.0000
34.2400	6608.3334
34.2600	6450.0000
34.2800	6725.0000
34.3000	6283.3334
34.3200	6375.0000
34.3400	6366.6666
34.3600	6308.3334
34.3800	6225.0000
34.4000	6208.3334
34.4200	5858.3334
34.4400	5650.0000
34.4600	6316.6666
34.4800	5900.0000
34.5000	5575.0000
34.5200	5900.0000
34.5400	6000.0000
34.5600	6016.6666
34.5800	5633.3334
34.6000	5975.0000
34.6200	5875.0000
34.6400	5891.6666
34.6600	5925.0000
34.6800	5716.6666
34.7000	6150.0000
34.7200	5866.6666
34.7400	5700.0000
34.7600	5775.0000
34.7800	5983.3334
34.8000	6025.0000
34.8200	5775.0000
34.8400	5766.6666
34.8600	5991.6666
34.8800	6183.3334
34.9000	6266.6666
34.9200	6258.3334
34.9400	6191.6666
34.9600	6333.3334
34.9800	6400.0000
35.0000	6458.3334
35.0200	6716.6666
35.0400	6625.0000
35.0600	6408.3334
35.0800	6341.6666
35.1000	6358.3334
35.1200	6408.3334
35.1400	7300.0000
35.1600	7308.3334
35.1800	8083.3334
35.2000	8483.3334
35.2200	9075.0000
35.2400	9891.6666
35.2600	11050.0000
35.2800	10866.6666
35.3000	11316.6666
35.3200	11225.0000
35.3400	11483.3334
35.3600	10341.6666
35.3800	9483.3334
35.4000	8741.6666
35.4200	7983.3334
35.4400	7833.3334
35.4600	7141.6666
35.4800	6750.0000
35.5000	6758.3334
35.5200	6525.0000
35.5400	6175.0000
35.5600	6625.0000
35.5800	6666.6666
35.6000	6300.0000
35.6200	6100.0000
35.6400	6633.3334
35.6600	6933.3334
35.6800	6283.3334
35.7000	6525.0000
35.7200	6700.0000
35.7400	6608.3334
35.7600	6325.0000
35.7800	6191.6666
35.8000	6366.6666
35.8200	6975.0000
35.8400	6858.3334
35.8600	6891.6666
35.8800	7083.3334
35.9000	7183.3334
35.9200	7308.3334
35.9400	8208.3334
35.9600	9941.6666
35.9800	11950.0000
36.0000	13350.0000
36.0200	15591.6666
36.0400	17058.3334
36.0600	19458.3334
36.0800	21916.6666
36.1000	22875.0000
36.1200	24833.3334
36.1400	24600.0000
36.1600	23233.3334
36.1800	22525.0000
36.2000	21875.0000
36.2200	20316.6666
36.2400	19216.6666
36.2600	18008.3334
36.2800	16925.0000
36.3000	17366.6666
36.3200	17300.0000
36.3400	16716.6666
36.3600	17916.6666
36.3800	17433.3334
36.4000	17108.3334
36.4200	15833.3334
36.4400	14625.0000
36.4600	13291.6666
36.4800	12600.0000
36.5000	10875.0000
36.5200	10500.0000
36.5400	9566.6666
36.5600	10100.0000
36.5800	10733.3334
36.6000	10941.6666
36.6200	11741.6666
36.6400	12766.6666
36.6600	13666.6666
36.6800	14733.3334
36.7000	15341.6666
36.7200	16541.6666
36.7400	16741.6666
36.7600	16283.3334
36.7800	15075.0000
36.8000	14433.3334
36.8200	12533.3334
36.8400	12441.6666
36.8600	11383.3334
36.8800	10475.0000
36.9000	10075.0000
36.9200	10283.3334
36.9400	10125.0000
36.9600	9533.3334
36.9800	9733.3334
37.0000	9400.0000
37.0200	9141.6666
37.0400	8375.0000
37.0600	7825.0000
37.0800	7850.0000
37.1000	7450.0000
37.1200	7466.6666
37.1400	7300.0000
37.1600	6858.3334
37.1800	7008.3334
37.2000	7450.0000
37.2200	7933.3334
37.2400	8250.0000
37.2600	8808.3334
37.2800	9675.0000
37.3000	10366.6666
37.3200	10750.0000
37.3400	11566.6666
37.3600	12200.0000
37.3800	12600.0000
37.4000	12666.6666
37.4200	13258.3334
37.4400	12116.6666
37.4600	12608.3334
37.4800	12700.0000
37.5000	12750.0000
37.5200	13408.3334
37.5400	14308.3334
37.5600	14275.0000
37.5800	15000.0000
37.6000	14891.6666
37.6200	14833.3334
37.6400	15508.3334
37.6600	14658.3334
37.6800	14333.3334
37.7000	13841.6666
37.7200	12300.0000
37.7400	11466.6666
37.7600	10116.6666
37.7800	9558.3334
37.8000	9025.0000
37.8200	7966.6666
37.8400	7675.0000
37.8600	7108.3334
37.8800	6708.3334
37.9000	6175.0000
37.9200	6083.3334
37.9400	6041.6666
37.9600	5750.0000
37.9800	6383.3334
38.0000	6100.0000
38.0200	5975.0000
38.0400	5800.0000
38.0600	5991.6666
38.0800	5558.3334
38.1000	5550.0000
38.1200	5733.3334
38.1400	5700.0000
38.1600	5716.6666
38.1800	5466.6666
38.2000	5716.6666
38.2200	6058.3334
38.2400	5625.0000
38.2600	6133.3334
38.2800	5950.0000
38.3000	6358.3334
38.3200	5833.3334
38.3400	6091.6666
38.3600	5766.6666
38.3800	6350.0000
38.4000	6208.3334
38.4200	6116.6666
38.4400	6275.0000
38.4600	6833.3334
38.4800	6733.3334
38.5000	7033.3334
38.5200	6883.3334
38.5400	7525.0000
38.5600	7133.3334
38.5800	7066.6666
38.6000	7191.6666
38.6200	7566.6666
38.6400	7308.3334
38.6600	7358.3334
38.6800	7558.3334
38.7000	6550.0000
38.7200	7025.0000
38.7400	6541.6666
38.7600	6058.3334
38.7800	6108.3334
38.8000	6058.3334
38.8200	6091.6666
38.8400	5558.3334
38.8600	5625.0000
38.8800	5808.3334
38.9000	5633.3334
38.9200	5183.3334
38.9400	5766.6666
38.9600	5366.6666
38.9800	5650.0000
39.0000	6116.6666
39.0200	5616.6666
39.0400	5491.6666
39.0600	5533.3334
39.0800	5650.0000
39.1000	5658.3334
39.1200	5416.6666
39.1400	5458.3334
39.1600	6233.3334
39.1800	6350.0000
39.2000	6841.6666
39.2200	6733.3334
39.2400	7450.0000
39.2600	7991.6666
39.2800	8108.3334
39.3000	8333.3334
39.3200	8258.3334
39.3400	8441.6666
39.3600	8308.3334
39.3800	7641.6666
39.4000	7316.6666
39.4200	7516.6666
39.4400	6991.6666
39.4600	6808.3334
39.4800	6791.6666
39.5000	6941.6666
39.5200	7300.0000
39.5400	6658.3334
39.5600	6700.0000
39.5800	7316.6666
39.6000	6508.3334
39.6200	6983.3334
39.6400	6700.0000
39.6600	6366.6666
39.6800	5925.0000
39.7000	6075.0000
39.7200	6050.0000
39.7400	5975.0000
39.7600	5650.0000
39.7800	5116.6666
39.8000	5900.0000
39.8200	6000.0000
39.8400	5325.0000
39.8600	5883.3334
39.8800	6133.3334
39.9000	6141.6666
39.9200	6016.6666
39.9400	5666.6666
39.9600	5891.6666
39.9800	6066.6666
40.0000	6025.0000
